rank,feature_id,mean_normalized_attribution_contrast_repeat_minus_first_occurrence,contrast_to_task_sd,support_tasks_either_boundary,positive_contrast_tasks,positive_contrast_fraction_over_support,repeat_mean_normalized_attribution,sham_mean_normalized_attribution
1436,3366,-1.969859567907406e-06,-0.004279336892068386,6,3,0.5,0.00015727526624687016,0.00015924512990750372
1437,10877,-1.9702652025443967e-06,-0.21079121530056,5,1,0.20000000298023224,-9.283799954573624e-06,-7.3135333877871744e-06
1438,10256,-1.9782339677476557e-06,-0.01201311219483614,8,4,0.5,-3.995531005784869e-05,-3.797707540798001e-05
1439,12597,-2.0045292785653146e-06,-0.20633378624916077,4,2,0.5,3.5967451594842714e-07,2.364203737670323e-06
1440,10103,-2.0441766537260264e-06,-0.033200252801179886,7,4,0.5714285969734192,-1.41720711326343e-05,-1.2127895388402976e-05
1441,6729,-2.060423412331147e-06,-0.18904468417167664,7,3,0.4285714328289032,1.2324368299232447e-06,3.292860128567554e-06
1442,10141,-2.084937023028033e-06,-0.08422239869832993,8,3,0.375,0.00010905155068030581,0.0001111364908865653
1443,10644,-2.126793560819351e-06,-0.09874123334884644,7,3,0.4285714328289032,-9.2607033366221e-06,-7.1339104579237755e-06
1444,13825,-2.1362229745136574e-06,-0.012232276611030102,7,2,0.2857142984867096,2.7096239136881195e-05,2.9232463930384256e-05
1445,6730,-2.1485295746970223e-06,-0.3127391040325165,6,1,0.1666666716337204,-1.8009075120062334e-06,3.4762214795591717e-07
1446,6016,-2.1959626792522613e-06,-0.006103262305259705,11,7,0.6363636255264282,1.433566831110511e-05,1.653162507864181e-05
1447,7200,-2.207671968790237e-06,-0.3264696002006531,6,1,0.1666666716337204,1.566321202517429e-06,3.7739932849945035e-06
1448,13148,-2.2219412585400278e-06,-0.07257603108882904,7,4,0.5714285969734192,-5.026510280004004e-06,-2.804569476211327e-06
1449,15432,-2.236176442238502e-06,-0.03193248063325882,12,10,0.8333333134651184,-3.875444963341579e-05,-3.651827501016669e-05
1450,3697,-2.3696954940533033e-06,-0.15168340504169464,5,2,0.4000000059604645,-6.336363753689511e-07,1.736059175527771e-06
1451,168,-2.3790198611095548e-06,-0.029193781316280365,10,5,0.5,2.3388849967886927e-06,4.717904630524572e-06
1452,12643,-2.3948268790263683e-06,-0.029345659539103508,6,4,0.6666666865348816,-1.2139324098825455e-05,-9.744495400809683e-06
1453,10254,-2.406513203823124e-06,-0.09063926339149475,7,2,0.2857142984867096,-1.0794336958497297e-05,-8.387823982047848e-06
1454,7790,-2.4656940240674885e-06,-0.0030255902092903852,11,4,0.3636363744735718,3.3373566111549735e-05,3.5839253541780636e-05
1455,9589,-2.6081302166858222e-06,-0.20764821767807007,4,1,0.25,-1.075570480679744e-06,1.5325600770665915e-06
1456,5552,-2.7442533792054746e-06,-0.10815823078155518,4,1,0.25,-5.977209184493404e-06,-3.2329564874089556e-06
1457,2002,-2.7494795631355373e-06,-0.17149344086647034,4,1,0.25,-2.6926104510494042e-06,5.6869158271410924e-08
1458,6789,-2.762555595836602e-06,-0.18704812228679657,7,3,0.4285714328289032,-4.164779238635674e-05,-3.8885234971530735e-05
1459,569,-2.768529839158873e-06,-0.266311377286911,4,0,0.0,-1.799787469281e-06,9.687427109383862e-07
1460,457,-2.7942749056819594e-06,-0.025093525648117065,7,3,0.4285714328289032,2.5878758606268093e-05,2.867303555831313e-05
1461,13003,-2.8229942472535186e-06,-0.0059851896949112415,11,9,0.8181818127632141,2.223847150162328e-05,2.5061464839382097e-05
1462,7217,-2.859091637219535e-06,-0.23825755715370178,4,1,0.25,-2.6759250886243535e-06,1.8316634964321565e-07
1463,12644,-2.8892623049614485e-06,-0.01992432214319706,13,5,0.38461539149284363,1.1419588190619834e-05,1.4308851859823335e-05
1464,13426,-2.9385225843725493e-06,-0.0176446083933115,6,4,0.6666666865348816,-3.5882923839380965e-05,-3.294440102763474e-05
1465,9855,-2.971223921122146e-06,-0.24449998140335083,4,1,0.25,-1.4060933040127566e-07,2.830614448612323e-06
1466,3796,-2.9786128834530246e-06,-0.014208457432687283,5,2,0.4000000059604645,3.5970697354059666e-05,3.8949307054281235e-05
1467,2155,-3.0101982702035457e-06,-0.04907329007983208,5,2,0.4000000059604645,1.8797130906023085e-05,2.1807330995216034e-05
1468,14931,-3.01122895507433e-06,-0.1081128939986229,5,2,0.4000000059604645,-8.881184839992784e-06,-5.869957021786831e-06
1469,15723,-3.0396345209737774e-06,-0.12664788961410522,6,3,0.5,1.2065690953022568e-06,4.24620384364971e-06
1470,2063,-3.0490436984109692e-06,-0.3521331548690796,5,0,0.0,4.063324922753964e-06,7.112369530659635e-06
1471,11362,-3.0540486477548257e-06,-0.11531141400337219,8,4,0.5,-1.1900007848453242e-05,-8.845959200698417e-06
1472,9728,-3.071381115660188e-06,-0.07313729077577591,10,6,0.6000000238418579,3.766199733945541e-05,4.0733379137236625e-05
1473,556,-3.0721228085894836e-06,-0.2973971366882324,9,1,0.1111111119389534,-9.05677268292493e-07,2.166445483453572e-06
1474,1537,-3.1215026865538675e-06,-0.18942561745643616,8,2,0.25,-1.0710646165534854e-05,-7.5891430242336355e-06
1475,10328,-3.1920073979563313e-06,-0.16193890571594238,5,2,0.4000000059604645,1.8617035948409466e-06,5.053710992797278e-06
1476,8631,-3.268066166128847e-06,-0.013013731688261032,10,2,0.20000000298023224,0.00028677895897999406,0.0002900470281019807
1477,13474,-3.310852207505377e-06,-0.13835667073726654,7,4,0.5714285969734192,1.6109661373775452e-05,1.942051312653348e-05
1478,8262,-3.3514509141241433e-06,-0.061291761696338654,4,3,0.75,2.5839412955974694e-06,5.935391982347937e-06
1479,5376,-3.407510348552023e-06,-0.06862977892160416,9,5,0.5555555820465088,2.8413542167982087e-06,6.248864337976556e-06
1480,6670,-3.418062988203019e-06,-0.04611315578222275,10,4,0.4000000059604645,1.0574417501629796e-05,1.3992481399327517e-05
1481,8009,-3.4353899991401704e-06,-0.22894637286663055,6,1,0.1666666716337204,-7.424715931847459e-06,-3.989325250586262e-06
1482,567,-3.4903266623587115e-06,-0.15568920969963074,4,1,0.25,-2.8061029297532514e-05,-2.457069967931602e-05
1483,14837,-3.550380597516778e-06,-0.027942614629864693,6,3,0.5,-2.09878635359928e-05,-1.743748362059705e-05
1484,14176,-3.6859769352304284e-06,-0.09996156394481659,7,4,0.5714285969734192,7.412506874970859e-06,1.1098482900706585e-05
1485,7500,-3.774675860768184e-06,-0.027235904708504677,13,5,0.38461539149284363,9.399158443557099e-06,1.3173836123314686e-05
1486,12062,-3.8079845126048895e-06,-0.1692202240228653,6,1,0.1666666716337204,4.273804279364413e-06,8.081789019342978e-06
1487,6524,-3.8202424548217095e-06,-0.052355751395225525,13,4,0.3076923191547394,-1.3335438779904507e-05,-9.5151972345775e-06
1488,12475,-3.940512215194758e-06,-0.10933093726634979,13,8,0.6153846383094788,-1.0200102224189322e-05,-6.259590918489266e-06
1489,8621,-3.949736310460139e-06,-0.3030056655406952,8,1,0.125,-5.201236419338784e-08,3.897724127455149e-06
1490,5813,-4.028288913104916e-06,-0.18818777799606323,6,1,0.1666666716337204,1.5030881513666827e-05,1.9059170881519094e-05
1491,279,-4.089519734407077e-06,-0.17809602618217468,7,4,0.5714285969734192,-1.054515109899512e-06,3.035004510820727e-06
1492,3326,-4.101562353753252e-06,-0.16850228607654572,6,2,0.3333333432674408,-5.702054295397829e-06,-1.6004923963919282e-06
1493,9423,-4.1076723391597625e-06,-0.16241462528705597,4,2,0.5,1.1318057659082115e-05,1.5425730452989228e-05
1494,14693,-4.132591129746288e-06,-0.02532733976840973,12,6,0.5,-3.182132104484481e-06,9.504583431407809e-07
1495,14648,-4.146938863414107e-06,-0.1934787482023239,5,1,0.20000000298023224,-4.458410330698825e-06,-3.1147112622420536e-07
1496,1391,-4.162589902989566e-06,-0.06476011872291565,5,3,0.6000000238418579,6.10952895385708e-07,4.77354251415818e-06
1497,4450,-4.167491169937421e-06,-0.08068463951349258,10,7,0.699999988079071,2.125730588886654e-06,6.2932222135714255e-06
1498,4962,-4.2212791413476225e-06,-0.034742750227451324,15,11,0.7333333492279053,7.610149623360485e-05,8.032277401071042e-05
1499,12331,-4.307727522245841e-06,-0.11597076803445816,5,4,0.800000011920929,-6.143786777101923e-06,-1.836059141169244e-06
1500,10440,-4.32544584327843e-06,-0.17747123539447784,5,3,0.6000000238418579,-6.070872586860787e-06,-1.7454269709560322e-06
1501,8494,-4.346645255282056e-06,-0.020822368562221527,18,7,0.3888888955116272,1.593303204572294e-05,2.0279676391510293e-05
1502,1069,-4.349235950940056e-06,-0.02852780744433403,9,3,0.3333333432674408,3.0057644835324027e-05,3.4406886697979644e-05
1503,2822,-4.357684701972175e-06,-0.04358704015612602,10,6,0.6000000238418579,-7.739568536635488e-05,-7.30379979358986e-05
1504,6846,-4.39644327343558e-06,-0.14484640955924988,4,1,0.25,-1.2455750038498081e-05,-8.059305400820449e-06
1505,5837,-4.496226665651193e-06,-0.03472473472356796,18,8,0.4444444477558136,7.603358244523406e-05,8.052981138462201e-05
1506,16213,-4.540514510154026e-06,-0.1802312284708023,5,2,0.4000000059604645,-1.4885697964928113e-05,-1.0345183909521438e-05
1507,13715,-4.5683641474170145e-06,-0.04787800833582878,24,10,0.4166666567325592,-6.512523395940661e-05,-6.055686390027404e-05
1508,1223,-4.608694780472433e-06,-0.1795196533203125,5,2,0.4000000059604645,-2.878410668927245e-06,1.730283884171513e-06
1509,12369,-4.809422080143122e-06,-0.20348501205444336,5,1,0.20000000298023224,-1.7073722347049625e-06,3.1020499591249973e-06
1510,6882,-4.8636038627591915e-06,-0.007863947190344334,18,9,0.5,-0.00011380915384506807,-0.00010894555452978238
1511,1852,-4.9264635890722275e-06,-0.006660410203039646,21,11,0.523809552192688,-0.0001769130176398903,-0.00017198655405081809
1512,13752,-4.958327735948842e-06,-0.0658404678106308,7,4,0.5714285969734192,2.593812496343162e-05,3.0896459065843374e-05
1513,13306,-4.975781394023215e-06,-0.10543882101774216,7,3,0.4285714328289032,3.3054573577828705e-05,3.803035360760987e-05
1514,1964,-4.977196113031823e-06,-0.16866448521614075,5,3,0.6000000238418579,-2.339998445677338e-06,2.637197667354485e-06
1515,9591,-5.046161732025212e-06,-0.012282378040254116,14,10,0.7142857313156128,0.00027105360641144216,0.0002760998031590134
1516,14460,-5.0634453145903535e-06,-0.0026263801846653223,35,22,0.6285714507102966,0.0004386880318634212,0.0004437514580786228
1517,4935,-5.079816673969617e-06,-0.08385191857814789,5,2,0.4000000059604645,1.2379988220345695e-05,1.7459806258557364e-05
1518,808,-5.094970674690558e-06,-0.1256466805934906,6,3,0.5,7.658528602405568e-07,5.860822966496926e-06
1519,5537,-5.145823706698138e-06,-0.016422655433416367,13,7,0.5384615659713745,-0.0001294068933930248,-0.00012426105968188494
1520,13609,-5.188372597331181e-06,-0.13669921457767487,11,5,0.4545454680919647,-5.8501059356785845e-06,-6.617335657210788e-07
1521,384,-5.234994205238763e-06,-0.05667850747704506,6,3,0.5,-2.5127223125309683e-05,-1.989222801057622e-05
1522,3521,-5.2382092690095305e-06,-0.20091508328914642,4,2,0.5,-5.0046792239299975e-06,2.3353007350124244e-07
1523,1546,-5.2916361710231286e-06,-0.05496734008193016,4,1,0.25,3.141966226394288e-05,3.671129888971336e-05
1524,6939,-5.351898835215252e-06,-0.15288949012756348,7,2,0.2857142984867096,1.1579835700104013e-05,1.6931735444813967e-05
1525,13949,-5.462696208269335e-06,-0.03867735341191292,11,6,0.5454545617103577,-0.00013102090451866388,-0.00012555820285342634
1526,5979,-5.480388153955573e-06,-0.01874992996454239,15,3,0.20000000298023224,-7.91689963079989e-05,-7.368861406575888e-05
1527,374,-5.546742613660172e-06,-0.03990548476576805,11,8,0.7272727489471436,-1.7032525647664443e-05,-1.1485780305520166e-05
1528,5038,-5.577217052632477e-06,-0.02619333378970623,5,2,0.4000000059604645,-1.671458812779747e-05,-1.1137365618196782e-05
1529,9142,-5.727459665649803e-06,-0.14703448116779327,5,1,0.20000000298023224,-6.559138910233742e-06,-8.316790740536817e-07
1530,9052,-5.7446859500487335e-06,-0.0509115569293499,8,5,0.625,1.5236105355143081e-05,2.098079312418122e-05
1531,12109,-5.766936283180257e-06,-0.052516791969537735,4,1,0.25,-4.16030889027752e-05,-3.5836150345858186e-05
1532,15764,-5.80860250920523e-06,-0.008260556496679783,14,10,0.7142857313156128,-0.00019355742551852018,-0.0001877487957244739
1533,14952,-5.851144123880658e-06,-0.0904681608080864,4,2,0.5,-4.139167231187457e-06,1.7119767790063634e-06
1534,5751,-5.853088623553049e-06,-0.0064252340234816074,23,8,0.3478260934352875,6.119322642916813e-05,6.704634142806754e-05
1535,8124,-5.855045856151264e-06,-0.011994772590696812,9,5,0.5555555820465088,3.907570498995483e-05,4.4930740841664374e-05
1536,11038,-5.912901997362496e-06,-0.09500788897275925,4,2,0.5,3.600036961870501e-06,9.512938959232997e-06
1537,2792,-5.913417226111051e-06,-0.13604691624641418,6,2,0.3333333432674408,3.0209459509933367e-05,3.612287764553912e-05
1538,3552,-6.025554284860846e-06,-0.03467962518334389,10,6,0.6000000238418579,1.4505496437777765e-05,2.0531046175165102e-05
1539,14583,-6.0629686231550295e-06,-0.15559326112270355,4,3,0.75,3.2233954243565677e-06,9.286364729632623e-06
1540,6212,-6.161946657812223e-06,-0.10060227662324905,14,7,0.5,2.882634817069629e-06,9.044581020134501e-06
1541,4844,-6.205235877132509e-06,-0.22635221481323242,5,1,0.20000000298023224,8.687251238370663e-07,7.073960205161711e-06
1542,13614,-6.249470061447937e-06,-0.03275502473115921,21,10,0.4761904776096344,0.0002490816987119615,0.0002553311351221055
1543,5321,-6.2979524955153465e-06,-0.14822784066200256,11,6,0.5454545617103577,-4.632118361769244e-06,1.6658341337461025e-06
1544,10392,-6.304972430370981e-06,-0.10319159179925919,10,5,0.5,3.887174898409285e-06,1.0192146874032915e-05
1545,8088,-6.321795808617026e-06,-0.05048865079879761,7,4,0.5714285969734192,-2.4770886739133857e-05,-1.844909456849564e-05
1546,10302,-6.346449481497984e-06,-0.29007118940353394,7,2,0.2857142984867096,5.3857534112466965e-06,1.173220243799733e-05
1547,15526,-6.348534043354448e-06,-0.18860235810279846,4,1,0.25,-5.270842393656494e-06,1.077691990758467e-06
1548,16336,-6.3491124819847755e-06,-0.009134570136666298,21,14,0.6666666865348816,-5.6986296840477735e-05,-5.063718344899826e-05
1549,11597,-6.363310149026802e-06,-0.1777392476797104,5,2,0.4000000059604645,-4.962477305525681e-06,1.40083238875377e-06
1550,8875,-6.38045321466052e-06,-0.14034827053546906,10,4,0.4000000059604645,9.039494034368545e-05,9.677539492258802e-05
1551,7799,-6.419860255846288e-06,-0.03395119681954384,4,2,0.5,0.0001336280256509781,0.0001400478940922767
1552,9934,-6.421755188057432e-06,-0.15083685517311096,9,5,0.5555555820465088,-1.0992245734087192e-05,-4.5704910007771105e-06
1553,6100,-6.503908480226528e-06,-0.1361275315284729,7,2,0.2857142984867096,2.2122298105387017e-05,2.8626207495108247e-05
1554,15481,-6.523116553580621e-06,-0.09169360250234604,8,2,0.25,-3.3241660275962204e-05,-2.6718549634097144e-05
1555,10853,-6.5705025917850435e-06,-0.15596210956573486,10,2,0.20000000298023224,-2.2432697733165696e-05,-1.586219332239125e-05
1556,14710,-6.589264557987917e-06,-0.039220765233039856,4,3,0.75,6.34208699921146e-05,7.001013000262901e-05
1557,12210,-6.6581951614352874e-06,-0.19063957035541534,10,2,0.20000000298023224,1.6224863429670222e-05,2.2883057681610808e-05
1558,15875,-6.7110013333149254e-06,-0.22688010334968567,8,3,0.375,3.93687105315621e-06,1.0647871931723785e-05
1559,9898,-6.719853445247281e-06,-0.021789509803056717,15,7,0.46666666865348816,4.438462929101661e-05,5.1104485464747995e-05
1560,13175,-6.75694172969088e-06,-0.12465085089206696,13,6,0.4615384638309479,-4.615597390511539e-06,2.141343429684639e-06
1561,8068,-6.806284545746166e-06,-0.030997080728411674,6,3,0.5,-8.031231118366122e-05,-7.350603118538857e-05
1562,11994,-6.907167062308872e-06,-0.1682738959789276,4,2,0.5,-8.28882275527576e-06,-1.38165557928005e-06
1563,5803,-6.9137981881794985e-06,-0.11357344686985016,4,2,0.5,6.076797217247076e-05,6.768177991034463e-05
1564,6359,-6.919031875440851e-06,-0.052818119525909424,9,4,0.4444444477558136,-2.1917562662565615e-06,4.727275609184289e-06
1565,16038,-7.081826424837345e-06,-0.12320689111948013,5,2,0.4000000059604645,1.2336461622908246e-05,1.9418290321482345e-05
1566,1290,-7.081862804625416e-06,-0.2263723462820053,5,1,0.20000000298023224,1.0496123650227673e-05,1.7577984181116335e-05
1567,9492,-7.098499281710247e-06,-0.20291775465011597,6,2,0.3333333432674408,4.251029167789966e-06,1.1349526175763458e-05
1568,14543,-7.104842552507762e-06,-0.019108658656477928,14,4,0.2857142984867096,-5.596692972176243e-06,1.5081459423527122e-06
1569,2015,-7.200598247436574e-06,-0.2264298051595688,6,3,0.5,6.539748574141413e-05,7.259808626258746e-05
1570,7592,-7.2328380156250205e-06,-0.10866186022758484,12,7,0.5833333134651184,-0.00012124011846026406,-0.00011400729272281751
1571,568,-7.24222536518937e-06,-0.08687885105609894,9,4,0.4444444477558136,-4.205709956295323e-06,3.036515408894047e-06
1572,3079,-7.243675554491347e-06,-0.08538196235895157,16,8,0.5,4.629134855349548e-05,5.3535022743744776e-05
1573,12325,-7.289663244591793e-06,-0.15647970139980316,6,2,0.3333333432674408,-8.189663276425563e-06,-8.999994633995811e-07
1574,4089,-7.318221378227463e-06,-0.017751449719071388,26,13,0.5,0.0001498185156378895,0.0001571367320138961
1575,8491,-7.327026196435327e-06,-0.13960427045822144,4,1,0.25,-1.2004152267763857e-05,-4.67712607132853e-06
1576,2381,-7.368605110968929e-06,-0.06094363331794739,6,2,0.3333333432674408,1.9370761947357096e-05,2.6739366148831323e-05
1577,7107,-7.377642759820446e-06,-0.20688173174858093,4,2,0.5,-3.6303913475421723e-06,3.747251412278274e-06
1578,14186,-7.3790120040939655e-06,-0.1777571588754654,6,2,0.3333333432674408,9.840425263973884e-06,1.72194377228152e-05
1579,16019,-7.400495633191895e-06,-0.0073945606127381325,15,8,0.5333333611488342,-3.8813959690742195e-05,-3.14134631480556e-05
1580,4857,-7.41679104976356e-06,-0.09594151377677917,16,9,0.5625,-1.7842661691247486e-05,-1.0425871550978627e-05
1581,3441,-7.424804152833531e-06,-0.14667987823486328,6,3,0.5,1.6232786492764717e-06,9.048082574736327e-06
1582,6149,-7.464940608770121e-06,-0.09460170567035675,7,2,0.2857142984867096,-2.6870486180996522e-05,-1.9405546481721103e-05
1583,9430,-7.496524631278589e-06,-0.2519286572933197,5,0,0.0,-1.2780791621480603e-05,-5.284266990202013e-06
1584,7596,-7.504581390094245e-06,-0.1500147432088852,6,1,0.1666666716337204,1.731998781906441e-05,2.4824568754411303e-05
1585,15793,-7.691681275900919e-06,-0.23396441340446472,6,2,0.3333333432674408,1.599080496816896e-05,2.3682485334575176e-05
1586,13864,-7.803128028172068e-06,-0.058965399861335754,4,1,0.25,6.839247362222522e-05,7.619561074534431e-05
1587,13452,-7.85156044003088e-06,-0.0816832184791565,9,5,0.5555555820465088,2.3409429559251294e-05,3.1260995456250384e-05
1588,11465,-7.862503480282612e-06,-0.0915662944316864,6,4,0.6666666865348816,5.446753220894607e-06,1.330925715592457e-05
1589,4253,-7.9430365076405e-06,-0.027510734274983406,14,6,0.4285714328289032,0.0008737361058592796,0.0008816791814751923
1590,15243,-7.94745392340701e-06,-0.03553588688373566,20,14,0.699999988079071,-9.970145583793055e-06,-2.0227009827067377e-06
1591,2208,-7.996250133146532e-06,-0.029110949486494064,18,6,0.3333333432674408,2.1874513549846597e-05,2.9870756407035515e-05
1592,257,-8.112700015772134e-06,-0.041384629905223846,17,8,0.47058823704719543,-5.007747859053779e-06,3.1049526114657056e-06
