case_id,crosscoder_run,benchmark,feature_id,selected_category,category_rank,task_id,transition,base_contribution,variant_contribution,differential
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,380,both_fail,1.8158725500106812,2.152949094772339,0.3370765447616577
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,381,both_fail,1.9831045866012573,2.126616954803467,0.14351236820220947
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,382,both_fail,1.6567327976226807,1.8348987102508545,0.17816591262817383
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,383,both_fail,2.3209569454193115,2.848762273788452,0.5278053283691406
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,385,both_fail,2.701887607574463,2.5113120079040527,-0.19057559967041016
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,386,both_fail,1.5578502416610718,2.6709070205688477,1.1130567789077759
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,387,both_fail,1.75966215133667,1.85280442237854,0.09314227104187012
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,389,both_fail,1.6561064720153809,1.7308334112167358,0.07472693920135498
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,395,base_fail_variant_pass,1.9972002506256104,1.9123615026474,-0.08483874797821045
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,396,both_fail,1.8670735359191895,1.925900936126709,0.05882740020751953
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,397,both_fail,1.8004344701766968,1.1796488761901855,-0.6207855939865112
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,399,both_fail,2.4502642154693604,1.9329439401626587,-0.5173202753067017
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,400,both_fail,1.558894157409668,1.5838799476623535,0.024985790252685547
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,401,both_fail,1.8415510654449463,1.7998380661010742,-0.04171299934387207
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,403,both_fail,2.3409109115600586,2.2924883365631104,-0.04842257499694824
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,407,both_fail,2.180752754211426,2.070188522338867,-0.1105642318725586
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,409,both_fail,2.1000049114227295,1.631413221359253,-0.46859169006347656
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,410,both_fail,1.7286224365234375,2.1459686756134033,0.4173462390899658
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,411,both_fail,2.276998996734619,2.0223758220672607,-0.2546231746673584
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,413,both_fail,1.7677698135375977,2.244788408279419,0.4770185947418213
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,416,both_fail,2.539942741394043,1.9047244787216187,-0.6352182626724243
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,418,base_fail_variant_pass,2.475817918777466,2.137637138366699,-0.3381807804107666
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,420,both_fail,2.5653889179229736,2.4882121086120605,-0.07717680931091309
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,424,both_fail,2.293222427368164,2.3313963413238525,0.03817391395568848
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,425,both_fail,1.9185155630111694,2.073920726776123,0.1554051637649536
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,426,both_fail,1.9282498359680176,2.0840344429016113,0.15578460693359375
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,427,both_fail,2.026020050048828,2.151822805404663,0.12580275535583496
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,428,both_fail,2.7166855335235596,2.1402621269226074,-0.5764234066009521
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,429,both_fail,1.9693058729171753,1.9935237169265747,0.024217844009399414
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,432,both_fail,1.8914151191711426,2.089824914932251,0.1984097957611084
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,434,both_fail,1.8910770416259766,2.2984976768493652,0.40742063522338867
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,435,base_fail_variant_pass,1.1776399612426758,2.0072402954101562,0.8296003341674805
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,436,both_fail,2.5902180671691895,2.03928279876709,-0.5509352684020996
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,438,both_fail,1.6256382465362549,2.329829216003418,0.7041909694671631
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,440,both_fail,2.545675754547119,2.5587611198425293,0.013085365295410156
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,441,both_fail,1.8445407152175903,2.275770664215088,0.43122994899749756
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,442,both_fail,1.8220419883728027,2.3744499683380127,0.55240797996521
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,443,both_fail,2.3103890419006348,2.311349391937256,0.0009603500366210938
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,445,both_fail,2.1592671871185303,2.108212947845459,-0.05105423927307129
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,446,base_fail_variant_pass,1.9617524147033691,1.619691252708435,-0.3420611619949341
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,449,both_fail,2.7115042209625244,2.1919264793395996,-0.5195777416229248
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,450,both_fail,1.627319574356079,2.2874932289123535,0.6601736545562744
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,451,both_fail,2.0472402572631836,1.9060291051864624,-0.1412111520767212
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,457,both_fail,1.483736515045166,1.8195998668670654,0.3358633518218994
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,458,both_fail,2.228916645050049,2.122076988220215,-0.10683965682983398
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,459,both_fail,2.3868069648742676,2.2731540203094482,-0.11365294456481934
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,460,base_fail_variant_pass,1.584824562072754,2.0072362422943115,0.4224116802215576
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,461,both_fail,2.646651268005371,1.8109134435653687,-0.8357378244400024
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,463,both_fail,1.6225090026855469,1.9181054830551147,0.29559648036956787
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,464,both_fail,1.8647369146347046,1.532865285873413,-0.3318716287612915
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,467,both_fail,1.834987998008728,1.7741708755493164,-0.06081712245941162
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,468,both_fail,1.680816411972046,2.190913200378418,0.5100967884063721
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,469,both_fail,1.947655439376831,2.0102334022521973,0.06257796287536621
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,470,both_fail,2.3675074577331543,2.1213760375976562,-0.24613142013549805
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,471,both_fail,1.7700399160385132,1.8046066761016846,0.03456676006317139
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,472,both_fail,2.2764947414398193,2.1116867065429688,-0.16480803489685059
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,codellama_base_finetuned_layer16,bigcodebench,10698,variant_decrease_associated_with_improvement,2,473,both_fail,2.077895164489746,2.2971267700195312,0.21923160552978516
